2024-04-21 15:27:10.231177, 0.0, 0.0, 0.0, -3585, 25
2024-04-21 15:27:12.981922, 0.0, 0.0, 0.0, -3585, 25
2024-04-21 15:27:15.732752, 0.0, 0.0, 0.0, -3585, 25
2024-04-21 15:27:18.483489, 0.0, 4.0, 4.0, -3581, 27
2024-04-21 15:27:21.234644, 0.0, 0.0, 0.0, -3581, 27
2024-04-21 15:27:23.985410, 0.0, 0.0, 0.0, -3581, 27
2024-04-21 15:27:26.736185, 145.0, 0.0, 145.0, -3726, 27
2024-04-21 15:27:29.486892, 181.0, 26.0, 207.0, -3881, 27
2024-04-21 15:27:32.238081, 207.0, 56.0, 263.0, -4032, 27
2024-04-21 15:27:34.989912, 244.0, 48.0, 292.0, -4229, 27
2024-04-21 15:27:37.740738, 222.0, 24.0, 246.0, -4427, 27
2024-04-21 15:27:40.491456, 189.0, 4.0, 193.0, -4612, 27
2024-04-21 15:27:43.242762, 125.0, 0.0, 125.0, -4737, 27
2024-04-21 15:27:45.993707, 182.0, 10.0, 192.0, -4909, 27
2024-04-21 15:27:48.744437, 201.0, 12.0, 213.0, -5098, 27
2024-04-21 15:27:51.495312, 169.0, 12.0, 181.0, -5255, 27
2024-04-21 15:27:54.246217, 148.0, 8.0, 156.0, -5395, 27
2024-04-21 15:27:56.997068, 99.0, 30.0, 129.0, -5464, 29
2024-04-21 15:27:59.747798, 22.0, 22.0, 44.0, -5464, 29
2024-04-21 15:28:02.498675, 4.0, 4.0, 8.0, -5464, 29
2024-04-21 15:28:05.249470, 0.0, 0.0, 0.0, -5464, 29
2024-04-21 15:28:08.000229, 0.0, 0.0, 0.0, -5464, 29
2024-04-21 15:28:10.750993, 0.0, 0.0, 0.0, -5464, 29
2024-04-21 15:28:13.501862, 0.0, 0.0, 0.0, -5464, 29
2024-04-21 15:28:16.252755, 0.0, 0.0, 0.0, -5464, 29
2024-04-21 15:28:19.003633, 0.0, 0.0, 0.0, -5464, 29
2024-04-21 15:28:21.754484, 0.0, 0.0, 0.0, -5464, 29
2024-04-21 15:28:24.505161, 19.0, 0.0, 19.0, -5483, 29
2024-04-21 15:28:27.255963, 115.0, 0.0, 115.0, -5598, 29
2024-04-21 15:28:30.006907, 233.0, 64.0, 297.0, -5767, 29
2024-04-21 15:28:32.757804, 231.0, 54.0, 285.0, -5944, 29
2024-04-21 15:28:35.508489, 190.0, 28.0, 218.0, -6106, 29
2024-04-21 15:28:38.259277, 170.0, 20.0, 190.0, -6256, 31
2024-04-21 15:28:41.010220, 209.0, 18.0, 227.0, -6447, 31
2024-04-21 15:28:43.760895, 223.0, 12.0, 235.0, -6658, 31
2024-04-21 15:28:46.511461, 169.0, 8.0, 177.0, -6819, 31
2024-04-21 15:28:49.262271, 163.0, 4.0, 167.0, -6978, 31
2024-04-21 15:28:52.013143, 193.0, 4.0, 197.0, -7167, 31
2024-04-21 15:28:54.763776, 147.0, 14.0, 161.0, -7300, 31
2024-04-21 15:28:57.514624, 23.0, 12.0, 35.0, -7311, 31
2024-04-21 15:29:00.265477, 16.0, 16.0, 32.0, -7311, 31
2024-04-21 15:56:46.463431, 0.0, 0.0, 0.0, 0, 0
2024-04-21 15:56:49.214561, 0.0, 0.0, 0.0, 0, 0
2024-04-21 15:56:51.965568, 0.0, 0.0, 0.0, 0, 0
2024-04-21 15:56:54.716737, 0.0, 0.0, 0.0, 0, 0
2024-04-21 15:56:57.467986, 0.0, 0.0, 0.0, 0, 0
2024-04-21 15:57:00.219259, 89.0, 138.0, 227.0, 49, 6
2024-04-21 15:57:02.970233, 203.0, 82.0, 285.0, -72, 16
2024-04-21 15:57:05.721041, 228.0, 22.0, 250.0, -278, 18
2024-04-21 15:57:08.471969, 251.0, 50.0, 301.0, -479, 18
2024-04-21 15:57:11.222703, 163.0, 20.0, 183.0, -622, 18
2024-04-21 15:57:13.973284, 180.0, 10.0, 190.0, -792, 18
2024-04-21 15:57:16.723921, 202.0, 10.0, 212.0, -984, 18
2024-04-21 15:57:19.474585, 178.0, 8.0, 186.0, -1154, 18
2024-04-21 15:57:22.225410, 139.0, 10.0, 149.0, -1283, 18
2024-04-21 15:57:24.976130, 186.0, 18.0, 204.0, -1451, 18
2024-04-21 15:57:27.726695, 215.0, 18.0, 233.0, -1648, 18
2024-04-21 15:57:30.477246, 89.0, 14.0, 103.0, -1723, 18
2024-04-21 15:57:33.227595, 18.0, 18.0, 36.0, -1723, 18
2024-04-21 15:57:35.978076, 12.0, 12.0, 24.0, -1723, 18
2024-04-21 15:57:38.728541, 0.0, 0.0, 0.0, -1723, 18
2024-04-21 15:57:41.479172, 0.0, 0.0, 0.0, -1723, 18
2024-04-21 15:57:44.230016, 0.0, 0.0, 0.0, -1723, 18
2024-04-21 15:57:46.981114, 0.0, 0.0, 0.0, -1723, 18
2024-04-21 15:57:49.732262, 0.0, 0.0, 0.0, -1723, 18
2024-04-21 15:57:52.483361, 0.0, 0.0, 0.0, -1723, 18
2024-04-21 15:57:55.234363, 0.0, 0.0, 0.0, -1723, 18
2024-04-21 15:57:57.985276, 0.0, 0.0, 0.0, -1723, 18
2024-04-21 15:58:00.736399, 156.0, 0.0, 156.0, -1879, 18
2024-04-21 15:58:03.487424, 154.0, 6.0, 160.0, -2027, 18
2024-04-21 15:58:06.238184, 222.0, 72.0, 294.0, -2177, 18
2024-04-21 15:58:08.988904, 245.0, 60.0, 305.0, -2362, 18
2024-04-21 15:58:11.739571, 211.0, 18.0, 229.0, -2555, 18
2024-04-21 15:58:14.490165, 174.0, 22.0, 196.0, -2707, 18
2024-04-21 15:58:17.240836, 164.0, 4.0, 168.0, -2867, 18
2024-04-21 15:58:19.991368, 224.0, 12.0, 236.0, -3079, 18
2024-04-21 15:58:22.742251, 181.0, 0.0, 181.0, -3260, 18
2024-04-21 15:58:25.493246, 184.0, 18.0, 202.0, -3426, 18
2024-04-21 15:58:28.244094, 137.0, 4.0, 141.0, -3559, 18
2024-04-21 15:58:30.994708, 68.0, 14.0, 82.0, -3613, 18
2024-04-21 15:58:33.745522, 22.0, 22.0, 44.0, -3613, 18
2024-04-21 15:58:36.496450, 10.0, 10.0, 20.0, -3613, 18
2024-04-21 15:58:39.247485, 0.0, 0.0, 0.0, -3613, 18
2024-04-21 15:58:41.998628, 0.0, 0.0, 0.0, -3613, 18
2024-04-21 15:58:44.749478, 0.0, 0.0, 0.0, -3613, 18
2024-04-21 15:58:47.500578, 0.0, 0.0, 0.0, -3613, 18
2024-04-21 15:58:50.251698, 0.0, 0.0, 0.0, -3613, 18
2024-04-21 15:58:53.002727, 0.0, 0.0, 0.0, -3613, 18
2024-04-21 15:58:55.753868, 0.0, 0.0, 0.0, -3613, 18
2024-04-21 15:58:58.504706, 11.0, 0.0, 11.0, -3624, 18
2024-04-21 15:59:01.255358, 125.0, 0.0, 125.0, -3749, 18
2024-04-21 15:59:04.006238, 218.0, 30.0, 248.0, -3937, 18
2024-04-21 15:59:06.756922, 256.0, 62.0, 318.0, -4131, 18
2024-04-21 15:59:09.507814, 202.0, 40.0, 242.0, -4293, 18
2024-04-21 15:59:12.258883, 158.0, 16.0, 174.0, -4435, 18
2024-04-21 15:59:15.010006, 201.0, 10.0, 211.0, -4626, 18
2024-04-21 15:59:17.761013, 188.0, 4.0, 192.0, -4810, 18
2024-04-21 15:59:20.511828, 178.0, 8.0, 186.0, -4980, 18
2024-04-21 15:59:23.262822, 171.0, 16.0, 187.0, -5135, 18
2024-04-21 15:59:26.013995, 220.0, 24.0, 244.0, -5331, 18
2024-04-21 15:59:28.765057, 181.0, 12.0, 193.0, -5500, 18
2024-04-21 15:59:31.516202, 28.0, 10.0, 38.0, -5518, 18
2024-04-21 15:59:34.267396, 30.0, 30.0, 60.0, -5518, 18
2024-04-21 15:59:37.018647, 4.0, 4.0, 8.0, -5518, 18
2024-04-21 15:59:39.769835, 0.0, 0.0, 0.0, -5518, 18
2024-04-21 15:59:42.520928, 0.0, 0.0, 0.0, -5518, 18
2024-04-21 15:59:45.272232, 0.0, 0.0, 0.0, -5518, 18
2024-04-21 15:59:48.023290, 0.0, 0.0, 0.0, -5518, 18
2024-04-21 15:59:50.774340, 0.0, 0.0, 0.0, -5518, 18
2024-04-21 15:59:53.525333, 0.0, 0.0, 0.0, -5518, 18
2024-04-21 15:59:56.276203, 0.0, 0.0, 0.0, -5518, 18
2024-04-21 15:59:59.027273, 44.0, 0.0, 44.0, -5562, 18
2024-04-21 16:00:01.778238, 202.0, 0.0, 202.0, -5764, 18
2024-04-21 16:00:04.528766, 212.0, 42.0, 254.0, -5934, 18
2024-04-21 16:00:07.279399, 234.0, 82.0, 316.0, -6086, 18
2024-04-21 16:00:10.030374, 201.0, 20.0, 221.0, -6267, 18
2024-04-21 16:00:12.781406, 201.0, 8.0, 209.0, -6460, 18
2024-04-21 16:00:15.532086, 176.0, 14.0, 190.0, -6622, 18
2024-04-21 16:00:18.282838, 190.0, 16.0, 206.0, -6796, 18
2024-04-21 16:00:21.034025, 169.0, 12.0, 181.0, -6953, 18
2024-04-21 16:00:23.785284, 170.0, 0.0, 170.0, -7123, 18
2024-04-21 16:00:26.537709, 161.0, 26.0, 187.0, -7259, 18
2024-04-21 16:00:29.289113, 163.0, 14.0, 177.0, -7408, 18
2024-04-21 16:00:32.040338, 30.0, 6.0, 36.0, -7432, 18
2024-04-21 16:00:34.791567, 22.0, 22.0, 44.0, -7432, 18
2024-04-21 16:00:37.542587, 10.0, 10.0, 20.0, -7432, 18
2024-04-21 16:00:40.293327, 0.0, 0.0, 0.0, -7432, 18
2024-04-21 16:00:43.044323, 0.0, 0.0, 0.0, -7432, 18
2024-04-21 16:00:45.795602, 0.0, 0.0, 0.0, -7432, 18
2024-04-21 16:00:48.546708, 0.0, 0.0, 0.0, -7432, 18
2024-04-21 16:00:51.297810, 0.0, 0.0, 0.0, -7432, 18
2024-04-21 16:00:54.049033, 0.0, 0.0, 0.0, -7432, 18
2024-04-21 16:00:56.800292, 0.0, 0.0, 0.0, -7432, 18
2024-04-21 16:00:59.552057, 60.0, 0.0, 60.0, -7492, 18
2024-04-21 16:01:02.304510, 174.0, 0.0, 174.0, -7666, 18
2024-04-21 16:01:05.055623, 242.0, 68.0, 310.0, -7840, 18
2024-04-21 16:01:07.806658, 216.0, 54.0, 270.0, -8002, 18
2024-04-21 16:01:10.557486, 169.0, 18.0, 187.0, -8153, 18
2024-04-21 16:01:13.308425, 185.0, 2.0, 187.0, -8336, 18
2024-04-21 16:01:16.059555, 220.0, 12.0, 232.0, -8544, 18
2024-04-21 16:01:18.810572, 191.0, 8.0, 199.0, -8727, 18
2024-04-21 16:01:21.561196, 156.0, 16.0, 172.0, -8867, 18
2024-04-21 16:01:24.312266, 204.0, 16.0, 220.0, -9055, 18
2024-04-21 16:01:27.063280, 200.0, 18.0, 218.0, -9237, 18
2024-04-21 16:01:29.814381, 141.0, 20.0, 161.0, -9358, 18
2024-04-21 16:01:32.565443, 10.0, 10.0, 20.0, -9358, 18
2024-04-21 16:01:35.316570, 28.0, 28.0, 56.0, -9358, 18
2024-04-21 16:01:38.067859, 4.0, 4.0, 8.0, -9358, 18
2024-04-21 16:01:40.819056, 0.0, 0.0, 0.0, -9358, 18
2024-04-21 16:01:43.570279, 0.0, 0.0, 0.0, -9358, 18
2024-04-21 16:01:46.321490, 0.0, 0.0, 0.0, -9358, 18
2024-04-21 16:01:49.072595, 0.0, 0.0, 0.0, -9358, 18
2024-04-21 16:01:51.823746, 0.0, 0.0, 0.0, -9358, 18
2024-04-21 16:01:54.574944, 0.0, 0.0, 0.0, -9358, 18
2024-04-21 16:01:57.326269, 0.0, 0.0, 0.0, -9358, 18
2024-04-21 16:02:00.077490, 80.0, 0.0, 80.0, -9438, 18
2024-04-21 16:02:02.828455, 216.0, 0.0, 216.0, -9654, 18
2024-04-21 16:02:05.579005, 178.0, 44.0, 222.0, -9788, 18
2024-04-21 16:02:08.329791, 255.0, 60.0, 315.0, -9983, 18
2024-04-21 16:02:11.080521, 221.0, 30.0, 251.0, -10174, 18
2024-04-21 16:02:13.831411, 188.0, 18.0, 206.0, -10344, 18
2024-04-21 16:02:16.582276, 147.0, 22.0, 169.0, -10469, 18
2024-04-21 16:02:19.333232, 216.0, 22.0, 238.0, -10663, 18
2024-04-21 16:02:22.084033, 171.0, 4.0, 175.0, -10830, 18
2024-04-21 16:02:24.834925, 198.0, 8.0, 206.0, -11020, 18
2024-04-21 16:02:27.587347, 133.0, 16.0, 149.0, -11137, 18
2024-04-21 16:02:30.338082, 153.0, 18.0, 171.0, -11272, 18
2024-04-21 16:02:33.088788, 8.0, 8.0, 16.0, -11272, 18
2024-04-21 16:02:35.839565, 4.0, 4.0, 8.0, -11272, 18
2024-04-21 16:02:38.590587, 0.0, 0.0, 0.0, -11272, 18
2024-04-21 16:02:41.341869, 0.0, 0.0, 0.0, -11272, 18
2024-04-21 16:02:44.092942, 0.0, 0.0, 0.0, -11272, 18
2024-04-21 16:02:46.843949, 0.0, 0.0, 0.0, -11272, 18
2024-04-21 16:02:49.594967, 0.0, 0.0, 0.0, -11272, 18
2024-04-21 16:02:52.345907, 0.0, 0.0, 0.0, -11272, 18
2024-04-21 16:02:55.096887, 0.0, 0.0, 0.0, -11272, 18
2024-04-21 16:02:57.847773, 0.0, 0.0, 0.0, -11272, 18
2024-04-21 16:03:00.598494, 87.0, 0.0, 87.0, -11359, 18
2024-04-21 16:03:03.348998, 183.0, 0.0, 183.0, -11542, 18
2024-04-21 16:03:06.099589, 243.0, 74.0, 317.0, -11711, 18
2024-04-21 16:03:08.850492, 266.0, 60.0, 326.0, -11917, 18
2024-04-21 16:03:11.601439, 158.0, 8.0, 166.0, -12067, 18
2024-04-21 16:03:14.352371, 202.0, 22.0, 224.0, -12247, 18
2024-04-21 16:03:17.103134, 254.0, 28.0, 282.0, -12473, 18
2024-04-21 16:03:19.854086, 181.0, 12.0, 193.0, -12642, 18
2024-04-21 16:03:22.604775, 144.0, 8.0, 152.0, -12778, 18
2024-04-21 16:03:25.355745, 207.0, 16.0, 223.0, -12969, 18
2024-04-21 16:03:28.106332, 159.0, 0.0, 159.0, -13128, 18
2024-04-21 16:03:30.857446, 72.0, 8.0, 80.0, -13192, 18
2024-04-21 16:03:33.608118, 18.0, 18.0, 36.0, -13192, 18
2024-04-21 16:03:36.358966, 6.0, 6.0, 12.0, -13192, 18
2024-04-21 16:03:39.110170, 0.0, 0.0, 0.0, -13192, 18
2024-04-21 16:03:41.861512, 0.0, 0.0, 0.0, -13192, 18
2024-04-21 16:03:44.612609, 0.0, 0.0, 0.0, -13192, 18
2024-04-21 16:03:47.363681, 0.0, 0.0, 0.0, -13192, 18
2024-04-21 16:03:50.114772, 0.0, 0.0, 0.0, -13192, 18
2024-04-21 16:03:52.865886, 0.0, 0.0, 0.0, -13192, 18
2024-04-21 16:03:55.617134, 0.0, 0.0, 0.0, -13192, 18
2024-04-21 16:03:58.368318, 0.0, 0.0, 0.0, -13192, 18
2024-04-21 16:04:01.119400, 68.0, 0.0, 68.0, -13260, 18
2024-04-21 16:04:03.870405, 120.0, 22.0, 142.0, -13358, 18
2024-04-21 16:04:06.621502, 68.0, 16.0, 84.0, -13410, 18
2024-04-21 16:04:09.372612, 134.0, 36.0, 170.0, -13508, 18
2024-04-21 16:04:12.123751, 106.0, 10.0, 116.0, -13604, 18
2024-04-21 16:04:14.874823, 99.0, 16.0, 115.0, -13687, 18
2024-04-21 16:04:17.625949, 69.0, 12.0, 81.0, -13744, 18
2024-04-21 16:04:20.376884, 91.0, 4.0, 95.0, -13831, 18
2024-04-21 16:04:23.127965, 121.0, 4.0, 125.0, -13948, 18
2024-04-21 16:04:25.879025, 72.0, 0.0, 72.0, -14020, 18
2024-04-21 16:04:28.630161, 70.0, 8.0, 78.0, -14082, 18
2024-04-21 16:04:31.381340, 52.0, 18.0, 70.0, -14116, 18
2024-04-21 16:04:34.132648, 8.0, 8.0, 16.0, -14116, 18
2024-04-21 16:04:36.883929, 2.0, 2.0, 4.0, -14116, 18
2024-04-21 16:04:39.635133, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:04:42.386484, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:04:45.137567, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:04:47.888388, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:04:50.639284, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:04:53.390337, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:04:56.141453, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:04:58.892377, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:01.643096, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:04.394157, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:07.145437, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:09.896698, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:12.647974, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:15.399202, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:18.150516, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:20.901708, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:23.652917, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:26.403980, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:29.155112, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:31.906333, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:34.657112, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:37.408007, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:40.159053, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:42.910067, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:45.660911, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:48.411896, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:51.163041, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:53.914518, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:56.665847, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:05:59.417420, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:06:02.168546, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:06:04.919718, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:06:07.671163, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:06:10.422573, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:06:13.173559, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:06:15.924428, 0.0, 0.0, 0.0, -14116, 18
2024-04-21 16:06:18.675927, 0.0, 0.0, 0.0, -14116, 18
