APS,ABPS,SUBARP,MISS_MAC,Devi,TCP_Rate,ARP Spoofing,IP Spoofing,TAGS
98.0,16.0,0,0,0,0.0,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
9.0,0.0,1,1,2,0.0,0,0,Normal
6.0,0.0,0,0,2,0.0,0,0,Normal
54.0,201.0,0,0,0,0.0,0,0,Normal
62.0,4.0,0,0,0,0.0,0,0,Normal
94.0,171.0,0,0,261,19.63636363636364,0,1,IP_SPOOFING
8.0,0.0,0,0,0,0.0,0,0,Normal
98.0,0.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
3.0,153.0,1,1,0,0.7272727272727273,0,0,Normal
52.0,162.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
16.0,0.0,0,0,0,0.0,0,0,Normal
26.0,10.0,0,0,0,0.0,0,0,Normal
62.0,0.0,0,0,0,0.0,0,0,Normal
3.0,0.0,1,1,0,0.7272727272727273,0,0,Normal
4.0,0.0,0,0,121,13.818181818181818,0,1,IP_SPOOFING
6.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
6.0,183.0,0,0,236,21.818181818181817,0,1,IP_SPOOFING
58.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
4.0,0.0,0,0,0,0.0,0,0,Normal
8.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
9.0,0.0,1,1,123,6.545454545454546,0,1,IP_SPOOFING
6.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
10.0,0.0,0,0,0,0.0,0,0,Normal
8.0,161.0,0,0,0,1.4545454545454546,0,0,Normal
8.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
6.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
4.0,0.0,0,0,0,0.0,0,0,Normal
64.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
64.0,31.0,0,0,238,20.727272727272727,0,1,IP_SPOOFING
10.0,143.0,0,0,3,60.0,0,1,IP_SPOOFING
6.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
57.0,188.0,1,1,2,1.4545454545454546,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
38.0,0.0,0,0,0,0.0,0,0,Normal
42.0,177.0,0,0,0,0.7272727272727273,0,0,Normal
8.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
24.0,151.0,0,0,0,0.0,0,0,Normal
52.0,161.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
68.0,186.0,0,0,4,60.36363636363637,0,1,IP_SPOOFING
8.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
10.0,0.0,0,0,0,0.0,0,0,Normal
131.0,483.0,105,1,0,0.0,0,0,Normal
22.0,117.0,0,0,0,1.4545454545454546,0,0,Normal
46.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
56.0,1.0,0,0,2,1.4545454545454546,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
68.0,200.0,0,0,0,0.7272727272727273,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
104.0,150.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,1.0909090909090908,0,0,Normal
40.0,94.0,0,0,8,59.63636363636363,0,1,IP_SPOOFING
17.0,0.0,1,1,0,0.0,0,0,Normal
131.0,881.0,25,1,0,1.4545454545454546,0,0,Normal
8.0,0.0,0,0,2,0.0,0,0,Normal
25.0,187.0,1,1,0,0.0,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
72.0,173.0,0,0,6,60.0,0,1,IP_SPOOFING
10.0,0.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
30.0,65.0,0,0,119,19.63636363636364,0,1,IP_SPOOFING
26.0,0.0,0,0,119,21.09090909090909,0,1,IP_SPOOFING
6.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
5.0,1.0,1,1,2,1.4545454545454546,0,0,Normal
102.0,177.0,10,1,0,0.0,0,0,Normal
4.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
16.0,0.0,0,0,0,0.0,0,0,Normal
8.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
135.0,179.0,1,1,2,0.0,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
4.0,0.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
18.0,0.0,0,0,0,0.0,0,0,Normal
15.0,199.0,1,1,224,64.72727272727273,0,1,IP_SPOOFING
22.0,0.0,0,0,0,0.0,0,0,Normal
61.0,58.0,1,1,2,1.4545454545454546,0,0,Normal
40.0,171.0,0,0,0,1.4545454545454546,0,0,Normal
55.0,0.0,1,1,2,1.4545454545454546,0,0,Normal
4.0,0.0,0,0,0,0.7272727272727273,0,0,Normal
4.0,0.0,0,0,0,0.0,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
4.0,0.0,0,0,0,0.0,0,0,Normal
60.0,19.0,0,0,261,20.363636363636363,0,1,IP_SPOOFING
4.0,0.0,0,0,261,21.818181818181817,0,1,IP_SPOOFING
8.0,0.0,0,0,0,0.0,0,0,Normal
5.0,1.0,1,1,2,1.4545454545454546,0,0,Normal
8.0,0.0,0,0,0,0.0,0,0,Normal
28.0,179.0,0,0,236,20.363636363636363,0,1,IP_SPOOFING
48.0,0.0,0,0,0,1.4545454545454546,0,0,Normal
4.0,143.0,0,0,2,0.0,0,0,Normal
7.0,0.0,1,1,39,42.18181818181818,0,1,IP_SPOOFING
