112.0,199.0,2,1, 211, 19.636363636363637,1,1,MITM IP_SPOOFING
76.0,191.0,2,1, 213, 21.09090909090909,1,1,MITM IP_SPOOFING
72.0,167.0,2,1, 213, 20.363636363636363,1,1,MITM IP_SPOOFING
64.0,174.0,2,1, 213, 21.09090909090909,1,1,MITM IP_SPOOFING
44.0,140.0,0,0, 214, 21.454545454545453,1,1,MITM IP_SPOOFING
46.0,0.0,0,0, 215, 20.0,1,1,MITM IP_SPOOFING
46.0,0.0,2,1, 215, 20.363636363636363,1,1,MITM IP_SPOOFING
36.0,0.0,2,1, 215, 21.09090909090909,1,1,MITM IP_SPOOFING
18.0,0.0,2,1, 215, 19.636363636363637,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 215, 19.636363636363637,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 215, 21.818181818181817,1,1,MITM IP_SPOOFING
14.0,0.0,0,0, 87, 72.0,1,1,MITM IP_SPOOFING
11.0,0.0,1,1, 153, 73.45454545454545,1,1,MITM IP_SPOOFING
14.0,0.0,2,1, 198, 51.27272727272727,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 199, 21.454545454545453,1,1,MITM IP_SPOOFING
5.0,0.0,3,1, 199, 20.363636363636363,1,1,MITM IP_SPOOFING
9.0,84.0,1,1, 199, 19.636363636363637,1,1,MITM IP_SPOOFING
21.0,102.0,1,1, 202, 22.181818181818183,1,1,MITM IP_SPOOFING
67.0,78.0,1,1, 202, 21.09090909090909,1,1,MITM IP_SPOOFING
74.0,71.0,2,1, 202, 20.363636363636363,1,1,MITM IP_SPOOFING
58.0,81.0,2,1, 202, 20.363636363636363,1,1,MITM IP_SPOOFING
44.0,96.0,0,0, 202, 21.09090909090909,1,1,MITM IP_SPOOFING
44.0,93.0,0,0, 203, 20.0,1,1,MITM IP_SPOOFING
58.0,90.0,2,1, 204, 20.0,1,1,MITM IP_SPOOFING
40.0,64.0,2,1, 204, 19.636363636363637,1,1,MITM IP_SPOOFING
48.0,0.0,2,1, 204, 21.09090909090909,1,1,MITM IP_SPOOFING
31.0,0.0,3,1, 206, 20.363636363636363,1,1,MITM IP_SPOOFING
23.0,0.0,3,1, 206, 21.09090909090909,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 206, 19.636363636363637,1,1,MITM IP_SPOOFING
14.0,0.0,2,1, 206, 20.363636363636363,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 206, 20.363636363636363,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 206, 19.636363636363637,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 206, 20.363636363636363,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 208, 21.09090909090909,1,1,MITM IP_SPOOFING
14.0,0.0,2,1, 208, 21.09090909090909,1,1,MITM IP_SPOOFING
10.0,0.0,0,0, 210, 20.363636363636363,1,1,MITM IP_SPOOFING
10.0,2.0,4,1, 210, 20.363636363636363,1,1,MITM IP_SPOOFING
14.0,0.0,4,1, 210, 20.363636363636363,1,1,MITM IP_SPOOFING
10.0,0.0,4,1, 210, 19.636363636363637,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 212, 19.636363636363637,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 0, 1.4545454545454546,1,1,MITM IP_SPOOFING
14.0,0.0,2,1, 53, 57.81818181818182,1,1,MITM IP_SPOOFING
9.0,0.0,1,1, 136, 90.54545454545455,1,1,MITM IP_SPOOFING
8.0,1.0,2,1, 244, 61.45454545454545,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 244, 19.636363636363637,1,1,MITM IP_SPOOFING
9.0,0.0,3,1, 244, 21.09090909090909,1,1,MITM IP_SPOOFING
16.0,0.0,2,1, 244, 20.363636363636363,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 244, 21.09090909090909,1,1,MITM IP_SPOOFING
18.0,0.0,2,1, 244, 20.363636363636363,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 244, 21.09090909090909,1,1,MITM IP_SPOOFING
16.0,0.0,0,0, 244, 19.636363636363637,1,1,MITM IP_SPOOFING
8.0,0.0,0,0, 244, 19.636363636363637,1,1,MITM IP_SPOOFING
8.0,0.0,0,0, 244, 21.818181818181817,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 244, 20.363636363636363,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 244, 21.09090909090909,1,1,MITM IP_SPOOFING
14.0,0.0,2,1, 244, 20.363636363636363,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 244, 21.09090909090909,1,1,MITM IP_SPOOFING
11.0,0.0,3,1, 246, 21.09090909090909,1,1,MITM IP_SPOOFING
7.0,0.0,3,1, 247, 20.0,1,1,MITM IP_SPOOFING
7.0,0.0,3,1, 248, 21.454545454545453,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 248, 20.363636363636363,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 248, 20.363636363636363,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 248, 21.09090909090909,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 248, 21.818181818181817,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 248, 19.636363636363637,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 248, 20.363636363636363,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 248, 21.09090909090909,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 248, 20.363636363636363,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 248, 21.09090909090909,1,1,MITM IP_SPOOFING
16.0,0.0,2,1, 248, 20.363636363636363,1,1,MITM IP_SPOOFING
11.0,1.0,1,1, 250, 21.818181818181817,1,1,MITM IP_SPOOFING
11.0,0.0,1,1, 250, 20.363636363636363,1,1,MITM IP_SPOOFING
5.0,0.0,1,1, 250, 20.363636363636363,1,1,MITM IP_SPOOFING
7.0,1.0,3,1, 253, 21.454545454545453,1,1,MITM IP_SPOOFING
13.0,0.0,3,1, 254, 20.0,1,1,MITM IP_SPOOFING
9.0,0.0,3,1, 256, 21.09090909090909,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 256, 21.09090909090909,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 256, 21.818181818181817,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 256, 19.636363636363637,1,1,MITM IP_SPOOFING
8.0,1.0,2,1, 256, 20.363636363636363,1,1,MITM IP_SPOOFING
7.0,0.0,3,1, 258, 21.09090909090909,1,1,MITM IP_SPOOFING
7.0,0.0,3,1, 258, 19.636363636363637,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 258, 20.363636363636363,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 258, 21.09090909090909,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 258, 21.818181818181817,1,1,MITM IP_SPOOFING
18.0,0.0,2,1, 258, 19.636363636363637,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 258, 21.09090909090909,1,1,MITM IP_SPOOFING
16.0,0.0,2,1, 258, 20.363636363636363,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 258, 17.454545454545453,1,1,MITM IP_SPOOFING
4.0,0.0,0,0, 63, 70.18181818181819,1,1,MITM IP_SPOOFING
11.0,0.0,-1,0, 146, 90.54545454545455,1,1,MITM IP_SPOOFING
10.0,1.0,2,1, 247, 56.0,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 249, 21.818181818181817,1,1,MITM IP_SPOOFING
11.0,0.0,3,1, 249, 19.636363636363637,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 249, 21.818181818181817,1,1,MITM IP_SPOOFING
14.0,0.0,2,1, 249, 20.363636363636363,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 249, 21.09090909090909,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 249, 19.636363636363637,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 249, 21.09090909090909,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 249, 20.363636363636363,1,1,MITM IP_SPOOFING
10.0,0.0,0,0, 249, 19.636363636363637,1,1,MITM IP_SPOOFING
12.0,0.0,0,0, 249, 21.818181818181817,1,1,MITM IP_SPOOFING
8.0,0.0,0,0, 249, 20.363636363636363,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 249, 20.363636363636363,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 251, 21.09090909090909,1,1,MITM IP_SPOOFING
7.0,0.0,1,1, 255, 21.454545454545453,1,1,MITM IP_SPOOFING
9.0,0.0,1,1, 255, 21.09090909090909,1,1,MITM IP_SPOOFING
13.0,0.0,1,1, 255, 20.363636363636363,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 255, 19.636363636363637,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 255, 20.363636363636363,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 255, 21.09090909090909,1,1,MITM IP_SPOOFING
12.0,0.0,0,0, 255, 20.363636363636363,1,1,MITM IP_SPOOFING
4.0,0.0,0,0, 255, 21.818181818181817,1,1,MITM IP_SPOOFING
8.0,0.0,0,0, 255, 19.636363636363637,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 255, 19.636363636363637,1,1,MITM IP_SPOOFING
14.0,0.0,2,1, 255, 19.636363636363637,1,1,MITM IP_SPOOFING
14.0,0.0,2,1, 255, 21.09090909090909,1,1,MITM IP_SPOOFING
16.0,0.0,2,1, 255, 20.363636363636363,1,1,MITM IP_SPOOFING
14.0,0.0,2,1, 255, 19.636363636363637,1,1,MITM IP_SPOOFING
14.0,0.0,2,1, 255, 21.818181818181817,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 255, 19.636363636363637,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 255, 21.818181818181817,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 255, 19.636363636363637,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 255, 20.363636363636363,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 255, 20.363636363636363,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 255, 19.636363636363637,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 255, 21.818181818181817,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 255, 19.636363636363637,1,1,MITM IP_SPOOFING
10.0,2.0,4,1, 258, 21.09090909090909,1,1,MITM IP_SPOOFING
10.0,0.0,4,1, 258, 20.363636363636363,1,1,MITM IP_SPOOFING
10.0,0.0,4,1, 258, 20.363636363636363,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 258, 20.363636363636363,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 258, 19.636363636363637,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 258, 21.818181818181817,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 258, 20.363636363636363,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 258, 21.09090909090909,1,1,MITM IP_SPOOFING
14.0,0.0,2,1, 258, 11.636363636363637,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 35, 38.18181818181818,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 117, 89.45454545454545,1,1,MITM IP_SPOOFING
12.0,1.0,2,1, 200, 92.0,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 247, 22.181818181818183,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 248, 21.454545454545453,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 248, 19.636363636363637,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 248, 20.363636363636363,1,1,MITM IP_SPOOFING
14.0,0.0,2,1, 248, 20.363636363636363,1,1,MITM IP_SPOOFING
14.0,0.0,2,1, 248, 20.363636363636363,1,1,MITM IP_SPOOFING
14.0,0.0,2,1, 248, 21.09090909090909,1,1,MITM IP_SPOOFING
12.0,0.0,0,0, 248, 20.363636363636363,1,1,MITM IP_SPOOFING
10.0,0.0,0,0, 248, 21.09090909090909,1,1,MITM IP_SPOOFING
12.0,0.0,0,0, 248, 19.636363636363637,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 248, 20.363636363636363,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 248, 20.363636363636363,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 248, 19.636363636363637,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 248, 21.818181818181817,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 248, 20.363636363636363,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 250, 21.09090909090909,1,1,MITM IP_SPOOFING
14.0,0.0,2,1, 250, 20.363636363636363,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 250, 20.363636363636363,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 250, 20.363636363636363,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 250, 19.636363636363637,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 250, 21.818181818181817,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 250, 20.363636363636363,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 252, 21.09090909090909,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 252, 20.363636363636363,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 252, 20.363636363636363,1,1,MITM IP_SPOOFING
16.0,0.0,2,1, 252, 20.363636363636363,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 252, 19.636363636363637,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 252, 21.818181818181817,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 252, 20.363636363636363,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 252, 21.09090909090909,1,1,MITM IP_SPOOFING
4.0,0.0,0,0, 252, 19.636363636363637,1,1,MITM IP_SPOOFING
6.0,0.0,0,0, 252, 20.363636363636363,1,1,MITM IP_SPOOFING
12.0,2.0,4,1, 252, 20.363636363636363,1,1,MITM IP_SPOOFING
16.0,0.0,4,1, 252, 20.363636363636363,1,1,MITM IP_SPOOFING
10.0,0.0,4,1, 252, 21.09090909090909,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 252, 20.363636363636363,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 254, 21.09090909090909,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 254, 21.09090909090909,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 254, 19.636363636363637,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 254, 20.363636363636363,1,1,MITM IP_SPOOFING
14.0,0.0,2,1, 254, 19.636363636363637,1,1,MITM IP_SPOOFING
10.0,0.0,0,0, 254, 21.818181818181817,1,1,MITM IP_SPOOFING
18.0,0.0,2,1, 254, 21.818181818181817,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 254, 19.636363636363637,1,1,MITM IP_SPOOFING
18.0,0.0,2,1, 254, 20.363636363636363,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 254, 20.363636363636363,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 0, 0.0,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 0, 0.0,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 2, 1.4545454545454546,1,1,MITM IP_SPOOFING
17.0,1.0,3,1, 0, 0.0,1,1,MITM IP_SPOOFING
13.0,0.0,1,1, 2, 1.4545454545454546,1,1,MITM IP_SPOOFING
13.0,0.0,1,1, 0, 0.7272727272727273,1,1,MITM IP_SPOOFING
8.0,0.0,0,0, 0, 0.0,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 84, 89.45454545454545,1,1,MITM IP_SPOOFING
15.0,0.0,1,1, 167, 90.54545454545455,1,1,MITM IP_SPOOFING
10.0,1.0,2,1, 243, 89.45454545454545,1,1,MITM IP_SPOOFING
16.0,0.0,2,1, 243, 19.636363636363637,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 243, 21.818181818181817,1,1,MITM IP_SPOOFING
14.0,0.0,2,1, 243, 19.636363636363637,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 243, 20.363636363636363,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 243, 20.363636363636363,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 243, 20.363636363636363,1,1,MITM IP_SPOOFING
18.0,1.0,2,1, 24, 26.181818181818183,1,1,MITM IP_SPOOFING
11.0,0.0,3,1, 95, 78.18181818181819,1,1,MITM IP_SPOOFING
13.0,1.0,3,1, 167, 79.27272727272727,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 217, 39.27272727272727,1,1,MITM IP_SPOOFING
6.0,0.0,0,0, 218, 20.727272727272727,1,1,MITM IP_SPOOFING
8.0,28.0,2,1, 218, 20.363636363636363,1,1,MITM IP_SPOOFING
13.0,172.0,3,1, 220, 21.818181818181817,1,1,MITM IP_SPOOFING
73.0,189.0,3,1, 220, 20.363636363636363,1,1,MITM IP_SPOOFING
123.0,159.0,3,1, 220, 21.09090909090909,1,1,MITM IP_SPOOFING
152.0,184.0,2,1, 220, 20.363636363636363,1,1,MITM IP_SPOOFING
96.0,184.0,2,1, 220, 19.636363636363637,1,1,MITM IP_SPOOFING
58.0,172.0,2,1, 220, 21.818181818181817,1,1,MITM IP_SPOOFING
48.0,177.0,2,1, 220, 19.636363636363637,1,1,MITM IP_SPOOFING
48.0,155.0,2,1, 220, 21.818181818181817,1,1,MITM IP_SPOOFING
48.0,47.0,2,1, 220, 19.636363636363637,1,1,MITM IP_SPOOFING
44.0,0.0,2,1, 220, 20.363636363636363,1,1,MITM IP_SPOOFING
28.0,0.0,2,1, 220, 21.09090909090909,1,1,MITM IP_SPOOFING
12.0,0.0,0,0, 220, 19.636363636363637,1,1,MITM IP_SPOOFING
4.0,0.0,0,0, 220, 21.818181818181817,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 220, 19.636363636363637,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 220, 21.09090909090909,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 220, 20.363636363636363,1,1,MITM IP_SPOOFING
12.0,72.0,2,1, 220, 20.363636363636363,1,1,MITM IP_SPOOFING
10.0,185.0,2,1, 220, 20.363636363636363,1,1,MITM IP_SPOOFING
68.0,173.0,2,1, 220, 19.636363636363637,1,1,MITM IP_SPOOFING
116.0,146.0,2,1, 221, 21.454545454545453,1,1,MITM IP_SPOOFING
136.0,195.0,2,1, 222, 20.0,1,1,MITM IP_SPOOFING
80.0,199.0,2,1, 222, 21.818181818181817,1,1,MITM IP_SPOOFING
64.0,167.0,2,1, 222, 19.636363636363637,1,1,MITM IP_SPOOFING
58.0,163.0,2,1, 222, 20.363636363636363,1,1,MITM IP_SPOOFING
36.0,156.0,2,1, 224, 21.09090909090909,1,1,MITM IP_SPOOFING
54.0,23.0,2,1, 224, 19.636363636363637,1,1,MITM IP_SPOOFING
48.0,0.0,2,1, 224, 21.09090909090909,1,1,MITM IP_SPOOFING
36.0,0.0,2,1, 225, 20.0,1,1,MITM IP_SPOOFING
18.0,0.0,2,1, 225, 21.09090909090909,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 225, 19.636363636363637,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 225, 20.363636363636363,1,1,MITM IP_SPOOFING
4.0,0.0,2,1, 225, 20.363636363636363,1,1,MITM IP_SPOOFING
6.0,0.0,2,1, 225, 19.636363636363637,1,1,MITM IP_SPOOFING
6.0,83.0,2,1, 225, 21.818181818181817,1,1,MITM IP_SPOOFING
20.0,174.0,-4,0, 226, 20.0,1,1,MITM IP_SPOOFING
110.0,174.0,2,1, 227, 21.454545454545453,1,1,MITM IP_SPOOFING
128.0,212.0,0,0, 227, 20.363636363636363,1,1,MITM IP_SPOOFING
120.0,147.0,0,0, 227, 21.09090909090909,1,1,MITM IP_SPOOFING
66.0,187.0,0,0, 227, 20.363636363636363,1,1,MITM IP_SPOOFING
64.0,191.0,2,1, 227, 20.363636363636363,1,1,MITM IP_SPOOFING
60.0,146.0,2,1, 227, 21.09090909090909,1,1,MITM IP_SPOOFING
62.0,167.0,2,1, 227, 20.363636363636363,1,1,MITM IP_SPOOFING
50.0,4.0,2,1, 227, 21.09090909090909,1,1,MITM IP_SPOOFING
28.0,0.0,2,1, 227, 20.363636363636363,1,1,MITM IP_SPOOFING
50.0,168.0,2,1, 0, 48.72727272727273,1,1,MITM IP_SPOOFING
8.0,0.0,2,1, 0, 0.7272727272727273,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 61, 66.54545454545455,1,1,MITM IP_SPOOFING
9.0,0.0,1,1, 136, 86.18181818181819,1,1,MITM IP_SPOOFING
16.0,2.0,2,1, 214, 84.36363636363636,1,1,MITM IP_SPOOFING
11.0,172.0,3,1, 235, 20.363636363636363,1,1,MITM IP_SPOOFING
51.0,187.0,3,1, 235, 21.09090909090909,1,1,MITM IP_SPOOFING
119.0,193.0,3,1, 235, 19.636363636363637,1,1,MITM IP_SPOOFING
141.0,152.0,3,1, 237, 21.09090909090909,1,1,MITM IP_SPOOFING
105.0,185.0,3,1, 237, 19.636363636363637,1,1,MITM IP_SPOOFING
56.0,197.0,2,1, 237, 21.818181818181817,1,1,MITM IP_SPOOFING
50.0,197.0,0,0, 237, 19.636363636363637,1,1,MITM IP_SPOOFING
54.0,174.0,0,0, 239, 21.09090909090909,1,1,MITM IP_SPOOFING
70.0,104.0,0,0, 239, 21.09090909090909,1,1,MITM IP_SPOOFING
74.0,0.0,2,1, 239, 20.363636363636363,1,1,MITM IP_SPOOFING
40.0,0.0,2,1, 239, 19.636363636363637,1,1,MITM IP_SPOOFING
24.0,0.0,2,1, 239, 19.636363636363637,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 239, 21.818181818181817,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 239, 19.636363636363637,1,1,MITM IP_SPOOFING
10.0,0.0,2,1, 239, 21.09090909090909,1,1,MITM IP_SPOOFING
12.0,0.0,2,1, 239, 20.363636363636363,1,1,MITM IP_SPOOFING
10.0,34.0,2,1, 239, 19.636363636363637,1,1,MITM IP_SPOOFING
10.0,166.0,2,1, 239, 20.363636363636363,1,1,MITM IP_SPOOFING
58.0,186.0,2,1, 239, 19.636363636363637,1,1,MITM IP_SPOOFING
116.0,169.0,2,1, 239, 21.818181818181817,1,1,MITM IP_SPOOFING
140.0,153.0,2,1, 239, 19.636363636363637,1,1,MITM IP_SPOOFING
90.0,162.0,2,1, 239, 20.363636363636363,1,1,MITM IP_SPOOFING
60.0,174.0,2,1, 239, 21.09090909090909,1,1,MITM IP_SPOOFING
